year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,selling_price,sale_date
2014,BMW,X6,xDrive35i,SUV,,5uxfg2c52e0k41833,oh,4.5,3569,black,black,"""bmw north america""",53000,55500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c57ed085820,oh,4.3,7769,—,black,"""bmw north america greer""",43700,36750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,M6,Base,Coupe,automatic,wbslx9c56ed160400,oh,3.6,7153,—,black,"""bmw north america greer""",88000,95500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c56ef729220,oh,5.0,1876,black,black,"""bmw na manheim new jersey""",38600,37750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i xDrive SULEV,Coupe,automatic,wba3n9c53ek245877,oh,4.6,5733,black,black,"""bmw north america""",40100,37500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i,Coupe,automatic,wba3n3c53ef712298,oh,4.4,9009,,,"""bmw north america raa""",34500,38250,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X1,xDrive28i,SUV,automatic,wbavl1c59evy21826,oh,4.5,3084,—,black,"""bmw north america greer""",30900,26750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,M6 Gran Coupe,Base,Sedan,automatic,wbs6c9c52ed467152,oh,4.5,5844,white,—,"""bmw north america greer""",105000,103000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c50ek192870,oh,4.3,3205,gray,black,"""bmw north america greer""",38300,38750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c55e0d43056,oh,4.2,7723,black,beige,"""bmw north america greer""",39100,39750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i,Coupe,automatic,wba3n3c5xek231620,oh,4.9,8131,white,black,"""bmw north america greer""",31500,34000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c58ek192132,oh,4.6,11460,black,black,"""bmw north america greer""",36700,36500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i xDrive,Coupe,automatic,wba3r5c51ek188754,oh,4.5,11124,gray,black,"""bmw north america greer""",42300,41000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,6 Series Gran Coupe,640i xDrive,Sedan,automatic,wba6b8c56ed452445,oh,4.6,3119,black,black,"""bmw north america raa""",67000,66500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive28i,SUV,,5uxwx9c50e0d43790,oh,4.4,6496,black,black,"""bmw north america""",39400,40750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X1,xDrive28i,SUV,automatic,wbavl1c58evy21364,oh,4.5,3857,black,gray,"""bmw north america""",30700,29250,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c57ed653381,oh,4.8,387,black,black,"""bmw na manheim new jersey""",72000,72500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,528i xDrive,Sedan,automatic,wba5a7c57ed617606,oh,4.9,2144,white,—,"""bmw north america greer""",49000,44000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X6,xDrive35i,SUV,automatic,5uxfg2c50e0k41555,oh,4.4,8029,gray,black,"""bmw north america greer""",52700,51000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535d,Sedan,automatic,wbaxa5c50ed690815,oh,4.6,10269,white,—,"""bmw north america raa""",47400,52000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c51ed142328,oh,4.6,414,white,—,"""bmw na manheim new jersey""",72000,68500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750i,Sedan,automatic,wbaya8c55ed228269,oh,4.8,4796,,,"""bmw north america raa""",66000,75000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive35i,SUV,automatic,5uxwx7c51e0e81293,oh,4.9,3885,white,black,"""bmw north america""",42700,34750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c58ed872016,oh,4.9,6856,—,tan,"""bmw north america greer""",43900,42250,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c59ed481831,oh,4.6,3066,white,—,"""bmw north america raa""",52100,50000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c58e0d37218,oh,4.5,6329,black,black,"""bmw north america greer""",39400,38750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535d xDrive,Sedan,automatic,wbafv3c58ed686029,oh,4.3,4182,gray,black,"""bmw north america raa""",54700,53500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i xDrive SULEV,Coupe,automatic,wba3n9c52ef721948,oh,4.2,10222,white,black,"""bmw north america greer""",36000,32500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i xDrive SULEV,Sedan,automatic,wba3b5g58ens09001,oh,4.4,6822,gray,black,"""bmw north america""",35400,35500,Tue Jan 27 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535d xDrive,Sedan,automatic,wbafv3c58ed686256,oh,5.0,10197,black,black,"""bmw north america greer""",48600,47000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c55ed917039,oh,4.6,6619,black,tan,"""bmw north america greer""",40800,40750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c57ed917043,oh,4.9,8565,black,black,"""bmw north america greer""",40400,38000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,6 Series Gran Coupe,640i xDrive,Sedan,automatic,wba6b8c51edz72651,oh,4.6,1118,white,black,"""bmw north america raa""",68000,64000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X1,xDrive28i,SUV,automatic,wbavl1c59evy11409,nv,4.1,30998,blue,black,"""audi henderson""",23400,28250,Wed Dec 31 2014 11:45:00 GMT-0800 (PST)
2014,BMW,6 Series Gran Coupe,640i xDrive,Sedan,automatic,wba6b8c58edz72629,oh,4.2,841,white,black,"""bmw north america raa""",68000,63000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,M5,Base,Sedan,automatic,wbsfv9c50ed594072,oh,4.9,1911,black,black,"""bmw na manheim new jersey""",75000,85000,Tue Jan 27 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c57ed483559,oh,4.7,8283,black,tan,"""bmw north america greer""",40400,38500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c57ed653316,oh,4.8,361,black,black,"""bmw na manheim new jersey""",72000,78500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c50e0d38931,oh,2.5,6718,gray,black,"""bmw north america greer""",39300,33000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c57ek192865,oh,4.7,4093,black,black,"""bmw north america greer""",38100,41500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c59ek192852,oh,4.8,5353,gray,black,"""bmw north america greer""",37900,41000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c51e0d43331,oh,4.6,8758,white,beige,"""bmw north america""",38800,40500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c59ed653334,oh,5.0,243,black,black,"""bmw na manheim new jersey""",72000,73500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c54ed476665,nv,4.9,10066,gray,black,"""bmw north america""",41500,45000,Thu Jan 22 2015 08:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive35i,SUV,automatic,5uxwx7c5xe0e81664,oh,4.7,7447,black,black,"""bmw north america""",42200,39750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i,Coupe,automatic,wba3n3c52ek231529,oh,4.4,8606,black,black,"""bmw north america greer""",36900,35750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,7 Series,740Li,Sedan,automatic,wbaye4c50ed138301,oh,4.6,7786,black,black,"""bmw north america raa""",56100,51000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,550i,Sedan,automatic,wbakn9c53ed682214,oh,5.0,9372,black,black,"""bmw north america greer""",52400,50500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,6 Series Gran Coupe,640i xDrive,Sedan,automatic,wba6b8c58edz72369,oh,4.5,5216,red,—,"""bmw north america greer""",66000,62000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,528i,Sedan,automatic,wba5a5c57ed511287,oh,4.7,8004,—,tan,"""bmw north america greer""",39300,39500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c54ed653404,oh,4.9,795,black,black,"""bmw na manheim new jersey""",72000,72500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,Z4,sDrive35i,Convertible,manual,wbalm7c58ee385798,oh,5.0,4234,,,"""bmw na manheim new jersey""",43400,39250,Tue Jan 27 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c51ed917426,oh,4.9,3342,black,black,"""bmw north america greer""",41500,43000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,M6 Gran Coupe,Base,Sedan,automatic,wbs6c9c55ed467307,oh,3.6,4586,,,"""bmw north america raa""",106000,113000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c50ed142515,oh,4.6,1511,white,—,"""bmw na manheim new jersey""",72000,76500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,M6,Base,Coupe,automatic,wbslx9c51ed160398,oh,4.3,6634,white,black,"""bmw north america greer""",88000,97000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c5xed653388,oh,4.9,290,black,black,"""bmw na manheim new jersey""",72000,72000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535d xDrive,Sedan,automatic,wbafv3c52edz33352,oh,4.4,8487,,,"""bmw north america raa""",53800,54000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c52ed483615,oh,5.0,9866,gray,black,"""bmw north america greer""",46000,46750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X6,xDrive35i,SUV,automatic,5uxfg2c5xe0k41482,oh,4.1,8622,gray,beige,"""bmw north america greer""",52600,51250,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c58ed141824,oh,4.3,9167,blue,tan,"""bmw na manheim new jersey""",69000,67000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i xDrive,Coupe,automatic,wba3n5c52ek196423,oh,4.9,4076,white,black,"""bmw north america greer""",40800,40750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,6 Series Gran Coupe,640i xDrive,Sedan,automatic,wba6b8c56ed452641,oh,4.2,511,white,black,"""bmw north america raa""",68000,63000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c50ed142661,oh,3.7,19926,white,tan,"""bmw na manheim new jersey""",66000,60500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X5,xDrive50i,SUV,automatic,5uxkr6c53e0c03465,oh,4.9,594,,,"""bmw na manheim new jersey""",66000,66000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,528i,Sedan,automatic,wba5a5c5xed511302,oh,4.7,4084,beige,black,"""bmw north america greer""",40200,38000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i,Coupe,automatic,wba3n3c51ek230551,oh,4.9,3966,blue,black,"""bmw north america raa""",36800,40250,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c50ed653318,oh,5.0,207,black,black,"""bmw na manheim new jersey""",72000,71500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c58ed142357,oh,4.4,3622,white,tan,"""bmw north america greer""",71000,69000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X1,xDrive35i,SUV,automatic,wbavm5c52evv92524,oh,5.0,8862,gray,black,"""bmw north america greer""",31900,31500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,7 Series,740i,Sedan,automatic,wbaya6c55ed826625,oh,4.2,8608,white,—,"""bmw north america greer""",54600,51000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X1,sDrive28i,SUV,automatic,wbavm1c59evw56745,oh,4.9,3384,black,black,"""bmw north america raa""",26900,27500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c58ed871996,oh,4.9,6006,gray,tan,"""bmw north america greer""",44200,44250,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c54e0d42030,oh,4.0,5607,black,black,"""bmw north america greer""",39600,37500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i SULEV,Coupe,automatic,wba3n7c5xek220950,oh,4.9,2208,white,black,"""bmw north america raa""",35300,34750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X6,xDrive35i,SUV,automatic,5uxfg2c54e0k41610,oh,5.0,15495,gray,black,"""bmw north america greer""",52200,49000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c53ek192393,oh,4.2,10789,white,black,"""bmw north america greer""",36800,39500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,7 Series,740i,Sedan,automatic,wbaya6c51ed826685,oh,5.0,3723,—,black,"""bmw na manheim new jersey""",56200,54000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535d xDrive,Sedan,automatic,wbafv3c55ed685985,oh,4.3,6944,black,—,"""bmw north america""",49400,48000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X5,xDrive50i,SUV,automatic,5uxkr6c58e0c03977,oh,4.4,10834,black,black,"""bmw na manheim new jersey""",67000,65500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c52ed871959,oh,4.8,6268,—,tan,"""bmw north america greer""",44100,43500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c55ed653377,oh,4.9,260,black,black,"""bmw na manheim new jersey""",72000,72000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i xDrive SULEV,Coupe,automatic,wba3n9c50ek245111,oh,4.8,5512,black,black,"""bmw north america greer""",40100,39000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Convertible,automatic,wba3t3c50ep737630,oh,4.5,4866,gray,—,"""bmw north america""",45000,54000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c54ek192869,oh,4.9,2392,gray,black,"""bmw north america greer""",38500,37500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X5,xDrive50i,SUV,automatic,5uxkr6c57e0c02061,oh,4.1,7334,gray,black,"""bmw north america raa""",66000,69000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c54ed871994,oh,4.9,7017,gray,tan,"""bmw north america greer""",43900,43250,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i xDrive,Hatchback,automatic,wba5m4c56ed183832,oh,4.7,3967,black,black,"""bmw north america""",56600,55000,Tue Jan 27 2015 06:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c59ek192222,oh,4.5,1147,gray,—,"""bmw north america raa""",36300,39250,Tue Jun 16 2015 07:00:00 GMT-0700 (PDT)
2014,BMW,X5,xDrive35d,SUV,automatic,5uxks4c59e0c07111,oh,4.9,1018,brown,—,"""bmw north america greer""",57800,64500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c57ed653333,oh,4.8,602,black,black,"""bmw na manheim new jersey""",72000,72500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c54ed085807,oh,4.1,11729,black,black,"""bmw north america greer""",42600,42500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,,750Li xDrive,Sedan,automatic,wbayf8c50ed142532,oh,3.6,10681,—,beige,"""bmw na manheim new jersey""",68000,67500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c51ed917023,oh,4.9,10616,gray,tan,"""bmw north america greer""",39900,40500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i xDrive,Sedan,automatic,wba5b3c54ed534706,oh,4.3,6919,blue,beige,"""bmw na manheim new jersey""",45900,42750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c53ed482456,oh,4.3,7501,black,—,"""bmw north america greer""",47000,45750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Convertible,automatic,wba3t3c55ep737574,oh,4.9,4260,gray,tan,"""bmw north america greer""",53700,53500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Coupe,automatic,wba3r1c57ek192896,oh,4.8,2453,black,black,"""bmw north america greer""",38500,40500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2012,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c56cdw03198,oh,4.3,35448,gray,black,"""financial services remarketing (lease)""",29600,31250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i xDrive,Coupe,automatic,wbakf3c59ce793481,oh,2.8,54855,gray,gray,"""financial services remarketing (lease)""",19900,18250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c51cdw03643,oh,4.7,23841,black,beige,"""financial services remarketing (lease)""",31500,32600,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,1 Series,128i,Coupe,automatic,wbaup7c58cvp22723,oh,4.1,28747,black,black,"""financial services remarketing (lease)""",19150,20000,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2012,bmw,750li,xdr 750li xdr,,automatic,wbakc8c59cc436724,nc,3.6,67218,black,black,"""ge fleet services for itself/servicer""",35600,35900,Tue Dec 30 2014 09:15:00 GMT-0800 (PST)
2012,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c56cdw04433,oh,4.3,31053,beige,tan,"""financial services remarketing (lease)""",30300,29250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Coupe,automatic,wbake5c53cj106095,ca,4.3,18700,—,beige,"""mckenna audi/mckenna bmw""",22500,19000,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c52cl764375,oh,4.3,58204,white,black,"""financial services remarketing (lease)""",30900,31000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,7 Series,740Li,Sedan,automatic,wbakb4c52cc576416,oh,4.3,27852,black,black,"""financial services remarketing (lease)""",40900,42000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,1 Series,128i,Convertible,automatic,wbaul7c56cvm82969,oh,4.0,23673,red,gray,"""financial services remarketing (lease)""",24100,25000,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2012,BMW,X3,xDrive28i,SUV,automatic,5uxwx5c59cl720845,oh,4.3,61255,gray,black,"""financial services remarketing (lease)""",23700,24400,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c59cdw03521,oh,4.3,27112,beige,beige,"""financial services remarketing (lease)""",31000,30250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c50cdw06291,oh,4.7,43436,black,black,"""financial services remarketing (lease)""",29700,33000,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive50i,SUV,automatic,5uxzv8c55cl424466,oh,3.9,28280,gray,beige,"""financial services remarketing (lease)""",39800,39500,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2012,BMW,6 Series,650i xDrive,Coupe,automatic,wbalx5c52cc893804,oh,4.2,1013,black,—,"""bmw na manheim new jersey""",50100,48250,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7g51bnm56741,fl,3.7,62767,blue,gray,"""onesource/kendall toyota""",16150,14550,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Convertible,automatic,wbadw3c51be538492,ga,4.3,27266,gray,black,"""persichetti motorsports inc""",26300,27500,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c5xba819794,oh,4.0,27554,blue,black,"""financial services remarketing (lease)""",21100,20900,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c55ba970901,oh,4.5,40810,red,black,"""financial services remarketing (lease)""",19550,20500,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5c53ba661576,nj,3.4,30740,white,brown,"""wzs auto sales inc""",20400,18500,Wed Jan 21 2015 01:30:00 GMT-0800 (PST)
2011,BMW,X3,xDrive28i,SUV,automatic,5uxwx5c57blw13582,nv,4.4,33733,white,beige,"""bmw of henderson""",25700,24500,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c56ba972561,oh,4.4,39911,black,beige,"""financial services remarketing (lease)""",19100,16750,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i xDrive,Sedan,automatic,wbapl5g54bnn22959,oh,4.1,42226,blue,beige,"""financial services remarketing (lease)""",22200,23000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5c58bf125855,oh,4.0,25013,blue,tan,"""financial services remarketing (lease)""",20600,18250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,BMW,5 Series,528i,Sedan,automatic,wbafr1c5xbc740537,tx,3.6,63452,black,tan,"""lease plan usa""",22600,21600,Tue Dec 30 2014 10:30:00 GMT-0800 (PST)
2011,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wbasn2c55bc201291,ca,3.8,80493,black,black,"""high bid trading co inc""",21000,21000,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5c56bf123621,oh,4.2,26677,gray,beige,"""financial services remarketing (lease)""",21300,22500,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c5xbf082325,oh,4.1,46104,gray,black,"""financial services remarketing (lease)""",18500,17000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c56bf082239,oh,4.1,48131,black,black,"""financial services remarketing (lease)""",18650,19500,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5g56bnn28247,oh,3.7,47118,gray,beige,"""financial services remarketing (lease)""",18400,17750,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,,wbapk5c5xbf123332,wi,4.3,52940,white,black,"""myrddin fleet services""",18100,18000,Wed Dec 31 2014 10:00:00 GMT-0800 (PST)
2011,BMW,5 Series,550i xDrive,Sedan,automatic,wbafu9c54bc783610,ma,1.9,92011,silver,black,"""infiniti of norwood""",25600,21300,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5c50bf123369,oh,4.4,40139,gray,gray,"""financial services remarketing (lease)""",19650,21500,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,BMW,5 Series,535i xDrive,Sedan,automatic,wbafu7c57bc874620,oh,4.1,82449,gray,black,"""financial services remarketing (lease)""",21600,25000,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
